dataset;num_classes;arch;attack_type;pruning_rates;lr;;batch_size;wm_batch_size;num_epochs;patience;;;trg_set_size;loadmodel;save_file;wm_type;method;;;;;;cuda;pruning_rate;test_acc;wm_acc;attack_time
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;9.745593071;100;0.06871748
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.92828369;100;0.004866362
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;98.86818695;100;0.003008604
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.76802826;100;0.002585888
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;98.10697174;100;0.001266956
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;97.2756424;100;0.001253366
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;91.14583588;100;0.001307249
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;80.078125;95.83333588;0.001245022
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;41.3962326;95.83333588;0.001240969
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;25.43068886;95.83333588;0.001512289
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.97836304;100;0.003661633
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;99.00841522;100;0.00145936
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.85816956;100;0.001228809
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;98.51763153;100;0.001232862
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;97.54607391;100;0.001226902
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;96.69470978;100;0.001223326
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;87.27964783;100;0.001218081
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;62.41987228;100;0.001247883
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;48.99839783;98.33333588;0.001202106
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.88822174;100;0.003522158
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;98.77804565;100;0.00137496
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.62780762;100;0.001286507
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;97.91666412;100;0.001689672
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;92.63822174;100;0.00297451
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;66.34615326;100;0.001262665
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;54.98797989;100;0.001290321
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;36.46834946;100;0.001438379
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet1_100fixlmbdafixpatternsize_ADAM_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;29.20672989;96.16666412;0.001307726
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.51763153;100;0.004696369
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;98.57772064;100;0.00231719
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.51763153;100;0.002244473
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;98.53765869;100;0.00218749
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;98.4375;100;0.002254248
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;98.28726196;100;0.004116535
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;98.11698914;100;0.00229311
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;97.81650543;100;0.002329111
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;95.23236847;100;0.002295971
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.38742065;100;0.005839586
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;98.40745544;100;0.002108574
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.3473587;100;0.003215075
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;98.4375;100;0.002104998
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;98.27724457;100;0.002026796
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;98.08693695;100;0.005583286
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;97.68629456;100;0.002099037
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;96.9651413;100;0.001964808
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;96.89503479;99.16666412;0.002323151
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.60777283;100;0.0045259
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;98.58773804;100;0.002207518
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.5276413;100;0.002202749
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;98.36738586;100;0.003632307
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;98.0568924;100;0.00194335
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;97.79647064;100;0.003537893
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;97.84655762;100;0.001987934
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;96.11378479;100;0.002161503
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_lenet3_100fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;80.1682663;100;0.001951218
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.53765869;100;0.006144285
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;98.47756195;100;0.003372431
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.46754456;100;0.003173113
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;98.41746521;100;0.002870798
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;98.28726196;100;0.005825758
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;98.16706848;100;0.00685358
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;97.69631195;100;0.002865314
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;95.33253479;100;0.002843857
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;86.85897064;100;0.007237196
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;98.32732391;100;0.005200863
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;98.30728912;100;0.002650976
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;98.30728912;100;0.002964258
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;98.30728912;100;0.002718687
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;97.88661957;100;0.003467798
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;97.30568695;100;0.003529787
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;96.13381195;100;0.002880812
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;93.18910217;100;0.002839088
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_lenet5_100fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;44.88180923;100;0.006086588
