 ;num_classes;arch;attack_type;pruning_rates;lr;;batch_size;wm_batch_size;num_epochs;patience;optimizer;scheduler;trg_set_size;loadmodel;save_file;wm_type;method;;;;;;cuda;pruning_rate;test_acc;wm_acc;attack_time
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.7;99.3088913;100;0.062005997
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.8;98.84815979;95.83333588;0.059092522
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.9;40.85536957;12.5;0.062067747
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.1;99.49919891;100;0.059865475
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.2;99.49919891;100;0.047036648
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.3;99.48918152;100;0.055799723
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.4;99.48918152;100;0.05384922
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.5;99.47916412;100;0.059121847
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.6;99.42908478;100;0.060338259
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.7;99.32892609;100;0.061748266
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.8;98.58773804;100;0.058855295
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.9;26.05168343;15.83333302;0.065671921
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.1;99.47916412;100;0.052387714
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.2;99.47916412;100;0.047220945
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.3;99.47916412;100;0.054731369
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.4;99.47916412;100;0.05668211
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.5;99.48918152;100;0.060397387
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.6;99.47916412;100;0.057086229
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.7;99.43910217;100;0.061603785
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.8;98.87820435;100;0.05809927
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_simplenet_mnist_50_eps1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.9;21.14382935;17.83333397;0.061128139
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.1;98.84815979;100;0.004042149
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.2;98.8381424;100;0.001305819
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.3;98.85816956;100;0.001264572
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.4;98.72796631;100;0.001762152
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.5;98.33734131;100;0.001173019
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.6;95.52283478;87.5;0.001591206
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.7;93.28926086;79.16666412;0.001213789
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.8;87.890625;54.16666794;0.001543045
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.9;61.08774185;33.33333206;0.001419067
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.1;98.80809021;100;0.004227161
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.2;98.80809021;100;0.001445532
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.3;98.7379837;100;0.001342535
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.4;98.60777283;100;0.001269579
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.5;97.94671631;94.16666412;0.001775742
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.6;97.44591522;84.16666412;0.001285076
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.7;93.98036957;67.5;0.001306772
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.8;73.35736847;37.5;0.001316786
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.9;20.08213234;16.66666603;0.001449108
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.1;98.37740326;100;0.004134417
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.2;98.26722717;99.83333588;0.001193762
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.3;98.11698914;87;0.001137018
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.4;97.9567337;90.5;0.001157761
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.5;96.9651413;60.5;0.001187563
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.6;92.21754456;42.83333206;0.002385378
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.7;88.57171631;37;0.001391172
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.8;64.78365326;16.33333397;0.001374722
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet1_100_eps1_ADAM_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;1;128;False;False;False;cuda:3;0.9;12.01923084;11.83333302;0.001566172
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.1;99.27884674;100;0.005454063
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.2;99.27884674;100;0.002422571
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.3;99.27884674;100;0.002425432
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.4;99.27884674;100;0.002269268
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.5;99.27884674;100;0.002250433
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.6;99.27884674;100;0.002658129
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.7;99.28886414;100;0.002312183
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.8;99.26882935;100;0.002273798
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_24;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.9;98.76802826;100;0.002438784
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.1;99.3088913;100;0.005496264
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.2;99.3088913;100;0.001976728
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.3;99.3088913;100;0.003274202
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.4;99.3088913;100;0.002374887
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.5;99.3088913;100;0.002087116
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.6;99.3088913;100;0.002864838
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.7;99.32892609;100;0.002744198
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.8;99.18870544;100;0.002116203
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_120;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.9;98.89823914;96.66666412;0.002452374
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.1;98.96834564;100;0.004576206
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.2;98.96834564;100;0.002219677
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.3;98.96834564;100;0.00334692
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.4;98.96834564;100;0.002346039
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.5;98.96834564;100;0.002130985
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.6;98.96834564;100;0.002506733
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_blackmarks_lenet3_100_eps0.1_SGD_MultiStepLR_600;save_results_pruning_blackmarks.csv;;Blackmarks;0.1;128;False;False;False;cuda:3;0.7;98.99839783;100;0.002183199
